26.4, -35.607, 17269.541, 91.44)]
[(15.8, 209.767, -35.352, 62.189), (15.8, 3389.747, 68.315, 131.41), (15.9, -543.901, 54.901, 185.651), (15.9, -245.633, 42.835, 320.109), (15.7, 304.196, 32.404, 261.064), (16.0, 1171.141, 22.219, 248.606), (16.1, -769.296, 12.724, 211.204), (15.8, -287.409, 3.78, 152.96), (15.9, 250.117, -4.281, 108.708), (15.9, 699.345, -12.466, 73.943), (15.9, -1310.971, -20.391, 108.306), (15.8, -343.779, -28.133, 282.372), (15.5, 209.767, -35.352, 62.189), (15.7, 492.863, -42.927, 49.823), (15.5, -4487.897, -50.512, 140.286), (15.4, -424.818, -58.168, 296.115)]
[(15.8, 204.394, -36.829, 61.969), (15.9, 2878.941, 65.304, 131.175), (16.0, -557.853, 51.909, 185.098), (15.9, -248.284, 39.858, 318.786), (15.7, 296.909, 30.278, 259.298), (16.0, 1086.809, 20.031, 246.853), (16.0, -805.431, 10.476, 209.48), (15.8, -292.078, 1.472, 153.237), (15.9, 243.944, -5.981, 108.289), (15.9, 661.721, -14.259, 73.672), (15.8, -1445.355, -22.279, 107.828), (15.7, -351.923, -30.12, 281.052), (15.5, 204.394, -36.829, 61.969), (15.7, 470.174, -44.524, 49.587), (15.6, -7207.656, -52.236, 139.69), (15.4, -439.546, -60.032, 294.749)]
[(15.8, 209.25, -39.177, 62.036), (15.9, 3850.465, 61.468, 133.475), (16.0, -535.182, 48.165, 186.298), (15.9, -243.485, 36.174, 317.432), (15.7, 307.497, 27.451, 252.21), (16.1, 1192.466, 17.154, 239.482), (16.1, -764.617, 7.539, 201.148), (15.8, -286.66, -1.539, 159.987), (15.9, 250.959, -8.402, 108.097), (16.0, 696.722, -16.802, 73.668), (15.9, -1334.306, -24.956, 107.072), (15.8, -345.597, -32.943, 278.425), (15.6, 209.25, -39.177, 62.036), (15.7, 486.323, -47.051, 49.087), (15.6, -5309.48, -54.96, 138.928), (15.4, -431.795, -62.975, 292.16)]
[(15.9, 212.36, -41.331, 61.569), (15.9, 4914.59, 57.879, 137.105), (16.1, -519.054, 44.797, 187.194), (16.0, -239.317, 32.978, 311.915), (15.8, 313.947, 24.666, 237.244), (16.1, 1273.209, 14.456, 224.12), (16.1, -735.219, 4.905, 184.353), (15.9, -281.653, -4.129, 168.117), (16.0, 255.31, -10.726, 106.685), (16.0, 722.242, -19.122, 72.983), (16.0, -1255.122, -27.284, 104.485), (15.8, -339.282, -35.294, 270.493), (15.6, 212.36, -41.331, 61.569), (15.7, 498.145, -49.254, 47.586), (15.6, -4324.308, -57.226, 136.045), (15.5, -423.244, -65.323, 284.179)]
[(15.9, 212.069, -43.118, 61.448), (16.0, 5306.772, 54.843, 137.936), (16.1, -515.045, 41.813, 187.4), (16.1, -238.134, 30.027, 310.655), (15.9, 315.263, 22.391, 234.12), (16.2, 1283.206, 12.141, 220.919), (16.2, -732.563, 2.545, 180.867), (15.9, -281.005, -6.542, 169.338), (16.0, 255.574, -12.647, 106.345), (16.1, 720.695, -21.13, 72.817), (16.1, -1262.596, -29.385, 103.875), (15.9, -339.645, -37.497, 268.66), (15.7, 212.069, -43.118, 61.448), (15.8, 495.06, -51.165, 47.235), (15.6, -4607.3, -59.276, 135.364), (15.6, -425.699, -67.528, 282.332)]
[(16.0, 214.207, -41.847, 61.791), (16.1, 5478.221, 57.788, 133.364), (16.1, -511.325, 44.598, 185.76), (16.1, -236.539, 32.699, 315.869), (16.0, 316.694, 24.286, 249.898), (16.2, 1308.66, 14.034, 237.172), (16.2, -721.069, 4.454, 198.821), (16.0, -278.27, -4.597, 160.427), (16.0, 257.49, -11.245, 107.613), (16.1, 734.148, -19.64, 73.363), (16.1, -1216.932, -27.794, 106.484), (15.9, -334.928, -35.787, 276.777), (15.7, 214.207, -41.847, 61.791), (15.8, 504.321, -49.74, 48.788), (15.7, -3916.962, -57.675, 138.207), (15.6, -417.17, -65.725, 290.461)]
[(16.0, 219.918, -41.553, 62.299), (16.0, 7613.953, 59.427, 131.66), (16.1, -499.755, 46.107, 185.987), (16.1, -233.715, 34.103, 320.66), (15.9, 325.324, 25.226, 261.46), (16.2, 1420.94, 14.932, 248.977), (16.2, -695.337, 5.321, 211.501), (16.0, -274.131, -3.751, 153.294), (16.1, 264.351, -10.726, 108.897), (16.1, 774.414, -19.113, 74.073), (16.1, -1136.592, -27.253, 108.49), (15.9, -328.542, -35.224, 282.846), (15.7, 219.918, -41.553, 62.299), (15.8, 526.309, -49.406, 49.907), (15.7, -3115.088, -57.293, 140.526), (15.6, -406.574, -65.284, 296.613)]
[(15.9, 217.304, -41.322, 62.309), (16.0, 6408.618, 59.781, 127.547), (16.1, -502.567, 46.354, 184.242), (16.1, -233.529, 34.274, 324.447), (15.9, 320.757, 25.4, 278.928), (16.2, 1364.788, 15.066, 267.049), (16.2, -702.873, 5.43, 231.599), (16.0, -274.233, -3.654, 132.975), (16.0, 260.971, -10.593, 109.57), (16.0, 754.93, -18.975, 74.293), (16.0, -1162.483, -27.101, 110.26), (15.9, -329.178, -35.05, 288.925), (15.7, 217.304, -41.322, 62.309), (15.8, 516.022, -49.139, 51.025), (15.7, -3364.252, -56.982, 142.409), (15.6, -408.274, -64.92, 302.656)]
[(15.9, 200.439, -43.65, 62.535), (16.0, 2686.062, 55.272, 128.087), (16.1, -567.837, 41.669, 184.941), (16.0, -249.191, 29.426, 325.547), (15.8, 295.011, 22.424, 279.567), (16.2, 1021.357, 11.781, 267.632), (16.2, -853.621, 1.855, 232.013), (16.0, -297.54, -7.512, 133.969), (16.0, 240.622, -13.065, 109.954), (16.0, 623.078, -21.795, 74.558), (16.0, -1710.142, -30.268, 110.626), (15.8, -365.608, -38.575, 289.855), (15.6, 200.439, -43.65, 62.535), (15.9, 443.03, -51.864, 51.189), (15.7, 205280.191, -60.127, 142.889), (15.5, -469.824, -68.52, 303.636)]
[(15.9, 193.294, -47.452, 61.776), (16.0, 2299.089, 47.972, 132.897), (16.1, -588.029, 34.621, 185.508), (16.0, -253.237, 22.559, 316.115), (15.8, 286.418, 17.162, 251.21), (16.2, 936.577, 6.499, 238.538), (16.2, -919.534, -3.475, 200.372), (16.0, -305.505, -12.92, 159.269), (16.0, 232.817, -17.288, 107.646), (16.1, 580.804, -26.189, 73.36), (16.0, -2097.116, -34.859, 106.63), (15.8, -380.931, -43.393, 277.282), (15.6, 193.294, -47.452, 61.776), (15.8, 415.73, -55.953, 48.885), (15.6, 7256.161, -64.543, 138.353), (15.5, -500.898, -73.314, 290.958)]
[(15.9, 187.679, -48.845, 61.891), (16.0, 1946.719, 45.597, 132.397), (16.1, -617.808, 32.162, 185.502), (16.0, -259.322, 20.021, 317.272), (15.9, 278.312, 15.453, 254.123), (16.2, 861.113, 4.647, 241.517), (16.2, -1006.814, -5.463, 203.59), (16.0, -315.486, -15.043, 157.486), (16.0, 226.207, -18.763, 107.951), (16.1, 545.889, -27.828, 73.523), (16.0, -2705.16, -36.663, 107.127), (15.8, -398.27, -45.371, 278.795), (15.6, 187.679, -48.845, 61.891), (15.7, 394.559, -57.537, 49.166), (15.6, 3862.172, -66.331, 138.921), (15.5, -534.42, -75.33, 292.489)]
[(15.8, 183.245, -50.197, 61.935), (15.9, 1737.275, 43.291, 131.937), (16.0, -642.913, 29.801, 185.377), (16.0, -264.084, 17.607, 317.934), (15.8, 272.076, 13.762, 256.191), (16.1, 808.648, 2.844, 243.646), (16.1, -1088.689, -7.374, 205.928), (15.9, -323.677, -17.062, 155.921), (15.9, 221.044, -20.212, 108.107), (16.0, 520.263, -29.412, 73.597), (16.0, -3533.333, -38.387, 107.428), (15.7, -413.179, -47.243, 279.747), (15.6, 183.245, -50.197, 61.935), (15.7, 378.546, -59.052, 49.343), (15.5, 2790.416, -68.023, 139.255), (15.4, -564.933, -77.22, 293.444)]
[(15.9, 181.211, -50.834, 62.079), (16.0, 1627.989, 42.517, 131.07), (16.0, -659.789, 28.955, 185.273), (16.0, -267.077, 16.7, 319.629), (15.8, 268.804, 13.113, 260.993), (16.1, 781.195, 2.123, 248.571), (16.2, -1143.446, -8.16, 211.283), (15.9, -328.617, -17.91, 152.302), (15.9, 218.525, -20.85, 108.531), (16.1, 507.383, -30.116, 73.816), (16.0, -4261.122, -39.155, 108.157), (15.8, -421.948, -48.074, 282.018), (15.6, 181.211, -50.834, 62.079), (15.8, 370.841, -59.755, 49.762), (15.6, 2430.963, -68.795, 140.082), (15.5, -582.765, -78.065, 295.736)]
[(16.0, 179.578, -52.21, 62.172), (16.0, 1547.78, 40.677, 132.371), (16.1, -677.244, 27.091, 186.054), (16.1, -270.499, 14.804, 319.21), (15.9, 266.576, 11.648, 257.422), (16.2, 758.91, 0.583, 244.837), (16.3, -1204.541, -9.777, 207.005), (16.0, -334.407, -19.608, 156.293), (16.0, 216.653, -22.208, 108.532), (16.1, 496.311, -31.577, 73.882), (16.0, -5407.855, -40.723, 107.868), (15.9, -432.475, -49.76, 280.917), (15.7, 179.578, -52.21, 62.172), (15.9, 363.918, -61.262, 49.551), (15.7, 2141.93, -70.446, 139.819), (15.6, -604.828, -79.878, 294.666)]
[(15.9, 175.487, -54.497, 61.896), (16.0, 1425.571, 36.845, 134.768), (16.1, -704.626, 23.325, 186.646), (16.1, -275.24, 11.071, 315.562), (15.9, 261.255, 8.76, 246.762), (16.2, 720.102, -2.366, 233.881), (16.2, -1317.369, -12.801, 195.004), (16.0, -343.229, -22.724, 163.451), (16.0, 212.047, -24.648, 107.638), (16.1, 475.464, -34.154, 73.45), (16.0, -10039.318, -43.455, 106.203), (15.8, -449.9, -52.667, 275.721), (15.6, 175.487, -54.497, 61.896), (15.9, 350.136, -63.753, 48.578), (15.7, 1762.524, -73.171, 137.963), (15.6, -644.707, -82.877, 289.442)]
[(15.9, 166.808, -57.478, 61.841), (16.0, 1204.155, 31.628, 135.989), (16.0, -779.388, 18.053, 187.144), (16.1, -287.757, 5.719, 314.375), (15.9, 249.695, 4.989, 242.763), (16.2, 645.485, -6.362, 229.751), (16.2, -1674.341, -17.03, 190.409), (15.9, -365.86, -27.205, 165.991), (16.0, 202.192, -27.822, 107.369), (16.1, 434.853, -37.649, 73.347), (16.0, 11157.033, -47.293, 105.594), (15.9, -494.968, -56.884, 273.786), (15.7, 166.808, -57.478, 61.841), (15.8, 323.152, -67.153, 48.207), (15.7, 1271.0, -77.042, 137.309), (15.5, -754.348, -87.29, 287.511)]
[(15.9, 156.667, -60.018, 61.687), (16.0, 1003.762, 26.781, 135.187), (16.1, -892.991, 13.133, 186.446), (16.0, -303.41, 0.707, 313.898), (15.9, 235.624, 1.53, 243.432), (16.2, 570.608, -10.042, 230.501), (16.2, -2472.281, -20.937, 191.427), (15.9, -395.311, -31.357, 164.698), (15.9, 190.467, -30.65, 107.16), (16.1, 392.751, -40.782, 73.177), (16.0, 3180.313, -50.752, 105.507), (15.8, -558.121, -60.707, 273.681), (15.7, 156.667, -60.018, 61.687), (15.8, 294.782, -70.087, 48.199), (15.6, 954.719, -80.422, 137.149), (15.5, -934.184, -91.192, 287.366)]
[(15.9, 153.161, -61.474, 61.677), (16.0, 935.827, 24.606, 135.786), (16.1, -956.92, 10.917, 186.727), (16.0, -311.284, -1.559, 313.437), (15.9, 230.552, -0.164, 241.69), (16.2, 544.132, -11.834, 228.697), (16.2, -3130.229, -22.831, 189.402), (15.9, -410.193, -33.361, 165.839), (15.9, 186.341, -32.158, 107.064), (16.1, 377.857, -42.423, 73.148), (15.9, 2435.516, -52.537, 105.253), (15.8, -591.255, -62.652, 272.863), (15.6, 153.161, -61.474, 61.677), (15.8, 284.831, -71.715, 48.041), (15.6, 864.927, -82.247, 136.882), (15.5, -1040.799, -93.247, 286.553)]
[(15.9, 155.288, -63.723, 61.199), (16.0, 989.382, 21.476, 139.883), (16.1, -908.547, 7.956, 187.99), (16.0, -305.187, -4.402, 308.072), (15.9, 234.666, -2.793, 227.662), (16.1, 561.284, -14.396, 214.301), (16.1, -2703.269, -25.355, 173.643), (15.9, -401.158, -35.876, 171.511), (16.0, 189.212, -34.478, 105.637), (16.0, 385.966, -44.761, 72.483), (15.9, 2745.866, -54.918, 102.563), (15.8, -575.141, -65.102, 264.74), (15.6, 155.288, -63.723, 61.199), (15.7, 289.466, -74.054, 46.477), (15.6, 898.615, -84.708, 133.914), (15.5, -997.954, -95.869, 278.39)]
[(15.9, 152.958, -64.017, 61.385), (15.9, 933.196, 21.183, 138.113), (16.0, -960.951, 7.571, 187.378), (16.0, -311.192, -4.859, 310.164), (15.9, 230.656, -3.066, 233.149), (16.1, 541.204, -14.742, 219.933), (16.1, -3264.72, -25.764, 179.82), (15.9, -411.982, -36.339, 169.576), (15.9, 186.236, -34.782, 106.201), (16.0, 375.475, -45.118, 72.738), (15.9, 2315.094, -55.323, 103.655), (15.8, -598.589, -65.551, 268.022), (15.6, 152.958, -64.017, 61.385), (15.7, 282.905, -74.388, 47.115), (15.6, 843.545, -85.08, 135.111), (15.5, -1074.271, -96.278, 281.685)]
[(15.9, 149.089, -64.493, 61.807), (15.9, 864.774, 20.37, 134.427), (16.0, -1048.038, 6.585, 186.305), (16.0, -320.735, -5.995, 315.21), (15.9, 224.935, -3.617, 246.838), (16.2, 513.731, -15.466, 233.992), (16.1, -4781.343, -26.644, 195.226), (15.9, -430.412, -37.366, 162.895), (15.9, 181.638, -35.299, 107.502), (16.0, 359.889, -45.79, 73.349), (15.9, 1848.574, -56.146, 106.108), (15.8, -641.889, -66.53, 275.512), (15.6, 149.089, -64.493, 61.807), (15.8, 272.465, -75.017, 48.544), (15.6, 764.486, -85.871, 137.824), (15.4, -1236.764, -97.25, 289.212)]
[(15.8, 145.772, -67.073, 61.615), (15.9, 820.23, 16.558, 137.331), (16.0, -1130.645, 2.786, 187.398), (16.0, -329.377, -9.82, 312.076), (15.8, 220.823, -6.613, 237.119), (16.1, 493.262, -18.571, 223.972), (16.1, -8044.897, -29.88, 184.134), (15.9, -448.852, -40.762, 168.428), (15.9, 177.99, -37.944, 106.751), (16.0, 347.192, -48.635, 73.036), (15.9, 1557.568, -59.223, 104.519), (15.8, -690.181, -69.879, 270.55), (15.6, 145.772, -67.073, 61.615), (15.7, 263.37, -77.892, 47.593), (15.5, 700.626, -89.095, 136.101), (15.4, -1459.02, -100.898, 284.248)]
[(15.8, 142.661, -70.176, 61.124), (15.9, 789.154, 11.857, 141.327), (15.9, -1199.975, -1.834, 188.658), (16.0, -335.719, -14.418, 306.937), (15.8, 217.335, -10.339, 224.176), (16.1, 476.996, -22.366, 210.705), (16.1, -18345.799, -33.781, 169.641), (15.8, -464.564, -44.813, 172.743), (15.9, 174.698, -41.178, 105.341), (15.9, 336.306, -52.064, 72.377), (15.9, 1367.032, -62.89, 101.882), (15.7, -737.449, -73.838, 262.675), (15.5, 142.661, -70.176, 61.124), (15.6, 255.173, -81.313, 46.067), (15.5, 650.0, -92.906, 133.194), (15.5, -1740.333, -105.196, 276.331)]
[(15.9, 140.442, -71.267, 61.055), (16.0, 760.968, 10.115, 140.381), (16.0, -1266.851, -3.595, 188.004), (16.0, -340.665, -16.205, 306.948), (15.8, 214.214, -11.724, 225.451), (16.1, 463.997, -23.807, 212.055), (16.1, -3439266.543, -35.284, 171.256), (15.9, -476.267, -46.384, 171.88), (15.9, 172.113, -42.377, 105.301), (16.0, 328.332, -53.344, 72.303), (16.0, 1255.378, -64.261, 102.034), (15.8, -773.024, -75.317, 263.216), (15.6, 140.442, -71.267, 61.055), (15.7, 249.553, -82.514, 46.185), (15.6, 619.004, -94.238, 133.311), (15.5, -1990.53, -106.69, 276.845)]
[(15.9, 137.54, -72.603, 61.557), (16.0, 713.137, 8.746, 140.869), (16.0, -1459.709, -5.148, 189.182), (16.0, -356.35, -17.938, 309.791), (15.9, 209.943, -12.838, 228.648), (16.1, 443.777, -25.135, 215.195), (16.2, 9071.638, -36.823, 174.25), (16.0, -508.222, -48.142, 172.678), (16.0, 168.696, -43.562, 106.237), (16.1, 316.763, -54.763, 72.905), (16.0, 1092.997, -65.925, 103.104), (15.9, -863.726, -77.249, 266.104), (15.6, 137.54, -72.603, 61.557), (15.8, 241.792, -84.121, 46.711), (15.6, 573.426, -96.151, 134.639), (15.5, -2767.715, -108.96, 279.836)]
[(15.9, 133.974, -74.8, 60.979), (15.9, 681.882, 5.039, 142.056), (15.9, -1588.595, -8.775, 188.812), (16.0, -362.94, -21.529, 305.745), (15.8, 205.335, -15.757, 221.656), (16.1, 427.228, -28.081, 208.139), (16.2, 5385.941, -39.824, 166.889), (15.9, -526.857, -51.231, 173.141), (16.0, 164.688, -45.999, 104.985), (16.0, 305.749, -57.317, 72.196), (15.9, 988.619, -68.631, 101.281), (15.8, -934.871, -80.152, 260.936), (15.6, 133.974, -74.8, 60.979), (15.8, 233.582, -86.526, 45.729), (15.5, 536.48, -98.821, 132.519), (15.5, -3937.283, -111.976, 274.574)]
[(15.9, 132.856, -76.723, 60.93), (15.9, 669.821, 2.581, 143.952), (15.9, -1678.866, -11.256, 189.825), (16.0, -368.503, -24.059, 304.716), (15.8, 204.147, -17.807, 217.995), (16.1, 420.782, -30.22, 204.351), (16.1, 4381.517, -42.071, 162.629), (15.9, -541.191, -53.61, 174.271), (16.0, 163.535, -47.904, 104.712), (16.0, 301.436, -59.372, 72.128), (15.9, 940.509, -70.862, 100.543), (15.8, -989.052, -82.595, 258.703), (15.6, 132.856, -76.723, 60.93), (15.8, 230.342, -88.667, 45.274), (15.6, 519.214, -101.229, 131.762), (15.4, -5351.445, -114.718, 272.359)]
[(15.9, 130.281, -79.445, 60.761), (16.0, 644.386, -1.104, 146.154), (16.1, -1885.67, -14.972, 190.851), (16.0, -378.934, -27.846, 303.01), (15.8, 201.003, -20.836, 213.321), (16.2, 407.519, -33.378, 199.555), (16.2, 3230.471, -45.387, 157.351), (15.9, -568.782, -57.122, 175.02), (15.9, 160.723, -50.659, 104.197), (16.0, 292.706, -62.348, 71.926), (15.9, 860.741, -74.101, 99.447), (15.8, -1102.963, -86.155, 255.501), (15.6, 130.281, -79.445, 60.761), (15.8, 223.864, -91.716, 44.628), (15.6, 489.227, -104.68, 130.593), (15.5, -14944.448, -118.68, 269.158)]
[(15.9, 23.948, -112.304, 51.32), (16.1, 147.061, -52.598, 441.285), (16.1, 239.166, -70.878, 450.852), (16.1, 477.229, -89.708, 477.691), (15.9, 67.009, -59.303, 137.33), (16.2, 106.609, -77.68, 124.565), (16.2, 166.145, -96.953, 83.557), (16.0, 279.012, -118.223, 133.939), (16.0, 44.11, -84.602, 87.507), (16.1, 76.467, -104.463, 65.683), (16.0, 119.915, -126.822, 64.965), (15.8, 188.635, -153.534, 170.71), (15.6, 23.948, -112.304, 51.32), (15.8, 52.116, -135.996, 26.634), (15.6, 86.687, -165.001, 96.146), (15.6, 134.911, -203.377, 184.839)]
[(15.9, -7.162, -126.224, 24.588), (16.0, 96.999, -76.16, 159.711), (16.1, 142.975, -98.966, 145.73), (16.1, 217.317, -124.747, 101.446), (15.9, 37.593, -76.543, 101.337), (16.2, 64.337, -99.384, 94.355), (16.1, .063), (15.9, 143.941, -157.01, 79.456), (16.0, 14.567, -99.802, 67.214), (16.0, 38.016, -125.73, 56.138), (15.9, 64.84, -157.643, 33.45), (15.8, 98.311, -201.16, 109.84), (15.7, -7.162, -126.224, 24.588), (15.8, 14.953, -158.279, 27.599), (15.6, 38.44, -202.081, 70.937), (15.5, 65.345, -271.165, 126.404)]
[(15.9, -7.171, -128.101, 24.018), (16.0, 97.677, -77.983, 159.453), (16.1, 143.557, -101.118, 145.428), (16.0, 217.435, -127.387, 100.971), (15.9, 38.015, -78.167, 101.509), (16.1, 64.749, -101.319, 94.58), (16.2, 97.989, -127.624, 68.332), (15.9, 144.017, -160.118, 79.276), (16.0, 14.772, -101.52, 67.27), (16.0, 38.217, -127.862, 56.273), (15.9, 64.99, -160.425, 33.31), (15.8, 98.303, -205.114, 109.834), (15.7, -7.171, -128.101, 24.018), (15.8, 14.957, -160.734, 27.959), (15.6, 38.42, -205.564, 71.119), (15.5, 65.231, -276.895, 126.538)]
[(15.9, -7.46, -129.391, 22.577), (16.0, 96.929, -79.869, 156.758), (16.1, 141.958, -103.172, 142.858), (16.0, 213.924, -129.78, 98.746), (15.9, 37.757, -79.77, 100.362), (16.1, 64.112, -103.063, 93.63), (16.1, 96.762, -129.65, 67.837), (15.9, 141.713, -162.706, 77.819), (16.0, 14.513, -102.953, 66.399), (16.0, 37.648, -129.52, 55.704), (15.9, 63.983, -162.537, 32.586), (15.8, 96.595, -208.213, 108.257), (15.6, -7.46, -19.391, 22.577), (15.8, 14.414, -162.368, 28.216), (15.6, 37.539, -207.965, 70.434), (15.5, 63.854, -281.312, 124.974)]
[(15.9, -7.31, -130.824, 23.164), (16.0, 97.292, -81.417, 157.658), (16.0, 142.162, -104.908, 143.724), (16.0, 213.712, -131.839, 99.528), (15.9, 38.082, -81.158, 100.699), (16.1, 64.35, -104.623, 93.894), (16.1, 96.859, -131.5, 67.946), (15.9, 141.53, -165.071, 78.32), (16.0, 14.748, -104.339, 66.67), (16.0, 37.8, -131.161, 55.863), (15.9, 64.017, -164.628, 32.843), (15.8, 96.428, -211.2, 108.762), (15.6, -7.31, -130.824, 23.164), (15.8, 14.49, -164.187, 28.065), (15.6, 37.519, -210.547, 70.619), (15.5, 63.684, -285.738, 125.45)]
[(15.9, -7.272, -132.51, 22.075), (16.0, 97.54, -83.313, 156.13), (16.1, 142.109, -107.065, 142.246), (16.1, 2134.449, 98.17), (15.9, 38.343, -82.824, 100.159), (16.2, 64.458, -106.523, 93.485), (16.1, 96.723, -133.8, 67.802), (15.9, 140.921, -168.096, 77.457), (16.0, 14.896, -105.983, 66.221), (16.0, 37.811, -133.153, 55.614), (16.0, 63.83, -167.243, 32.395), (15.8, 95.912, -215.079, 107.917), (15.7, -7.272, -132.51, 22.075), (15.8, 14.41, -166.397, 28.373), (15.6, 37.28, -213.815, 70.338), (15.5, 63.205, -291.617, 124.676)]
[(16.0, -8.917, -133.136, 22.907), (16.1, 95.363, -84.729, 157.468), (16.1, 138.329, -108.823, 143.527), (16.2, 205.333, -136.735, 99.298), (16.0, 36.987, -83.824, 100.7), (16.3, 62.572, -107.819, 93.92), (16.2, 93.892, -135.525, 68.007), (16.0, 136.223, -170.549, 78.199), (16.1, 13.451, -106.82, 66.646), (16.1, 36.014, -134.325, 55.878), (16.0, 61.433, -168.959, 32.768), (15.9, 92.44, -217.863, 108.691), (15.8, -8.917, -133.136, 22.907), (15.9, 12.558, -167.389, 28.19), (15.7, 35.046, -215.504, 70.645), (15.6, 60.304, -295.054, 125.422)]
[(15.8, -8.906, -134.706, 21.967), (15.9, 95.296, -86.676, 155.83), (16.0, 137.804, -111.003, 141.968), (16.0, 203.815, -139.364, 97.955), (15.8, 37.113, -85.515, 99.998), (16.1, 62.457, -109.708, 93.342), (16.1, 93.422, -137.793, 67.709), (15.9, 135.129, -173.56, 77.3), (16.0, 13.521, -108.423, 66.108), (16.072, -136.241, 55.528), (15.9, 61.006, -171.486, 32.324), (15.7, 91.577, -221.718, 107.724), (15.6, -8.906, -134.706, 21.967), (15.7, 12.382, -169.447, 28.361), (15.5, 34.637, -218.622, 70.232), (15.5, 59.57, -300.989, 124.468)]
[(15.9, -8.62, -136.361, 20.614), (15.9, 96.137, -88.255, 154.516), (16.0, 138.73, -112.839, 140.678), (16.0, 204.824, -141.613, 96.693), (15.8, 37.687, -86.953, 99.651), (16.1, 63.054, -111.383, 93.135), (16.1, 94.039, -139.839, 67.742), (15.9, 135.738, -176.248, 76.496), (16.0, 13.942, -109.938, 65.759), (16.0, 36.298, -138.088, 55.39), (15.9, 61.431, -173.897, 31.89), (15.8, 91.977, -225.238, 107.041), (15.6, -8.62, -136.361, 20.614), (15.7, 12.668, -171.593, 28.832), (15.6, 34.918, -221.715, 70.116), (15.5, 59.827, -306.385, 123.-113.534, 138.012), (16.0, 206.592, -142.184, 94.491), (15.9, 38.413, -87.834, 98.335), (16.1, 63.778, -112.138, 92.036), (16.1, 94.85, -140.481, 67.145), (15.9, 136.825, -176.793, 74.902), (16.0, 14.774, -110.753, 64.75), (16.0, 37.079, -138.801, 54.712), (15.9, 62.217, -174.533, 31.126), (15.8, 92.858, -225.858, 105.298), (15.6, -7.641, -137.141, 18.783), (15.7, 13.553, -172.315, 29.092), (15.6, 35.755, -222.46, 69.344), (15.5, 60.672, -307.432, 122.177)]
[(15.9, -7.173, -137.288, 18.444), (15.9, 97.4, -89.03, 151.501), (16.1, 140.525, -113.356, 137.824), (16.1, 207.992, -141.762, 94.293), (15.9, 38.819, -87.919, 98.311), (16.1, 64.317, -112.114, 92.04), (16.2, 95.588, -140.253, 67.188), (15.9, 137.923, -176.165, 74.767), (16.0, 15.208, -110.882, 64.704), (16.1, 37.627, -138.762, 54.708), (15.9, 62.919, -174.168, 31.051), (15.9, 93.803, -224.778, 105.207), (15.7, -7.173, -137.288, 18.444), (15.8, 14.118, -172.204, 29.214), (15.7, 36.442, -221.785, 69.358), (15.6, 61.536, -305.234, 122.126)]
[(16.0, -7.43, -138.333, 18.602), (16.0, 97.349, -90.182, 152.079), (16.1, 140.148, -114.72, 138.355), (16.2, 206.758, -143.445, 94.675), (16.0, 38.807, -88.916, 98.66), (16.2, 64.216, -113.303, 92.359), (16.3, 95.299, -141.718, 67.41), (16.0, 137.218, -178.084, 75.064), (16.1, 15.086, -111.898, 64.942), (16.1, 37.454, -140.014, 54.9), (16.0, 62.633, -175.795, 31.179), (15.9, 93.284, -227.116, 105.598), (15.8, -7.43, -138.333, 18.602), (15.9, 13.846, -173.55, 29.283), (15.7, 36.11, -223.682, 69.596), (15.7, 61.068, -308.435, 122.565)]
[(16.0, -7.907, -140.352, 16.406), (16.1, 96.41, -93.074, 149.149), (16.1, 138.085, -118.036, 135.605), (16.1, 202.295, -147.601, 92.448), (16.0, 38.461, -91.307, 97.254), (16.2, 63.323, -116.04, 91.186), (16.2, 93.592, -145.139, 66.769), (16.0, 134.091, -182.895, 73.376), (16.1, 14.688, -114.067, 63.852), (16.1, 36.592, -142.723, 54.164), (16.0, 61.146, -179.602, 30.383), (15.9, 90.84, -233.421, 103.755), (15.8, -7.907, -140.352, 16.406), (15.8, 12.972, -176.399, 29.567), (15.7, 34.739, -228.426, 68.783), (15.7, 59.002, -318.539, 120.719)]
[(15.9, -7.518, -141.666, 17.848), (16.0, 97.46, -94.064, 151.178), (16.0, 139.466, -119.191, 137.503), (16.0, 204.26, -148.978, 93.959), (15.9, 39.114, -92.285, 98.263), (16.1, 64.136, -117.179, 92.041), (16.1, 94.619, -146.494, 67.257), (15.9, 135.434, -184.572, 74.533), (16.0, 15.2, -115.191, 64.622), (16.0, 37.231, -144.057, 54.697), (15.9, 61.942, -181.246, 30.922), (15.8, 91.844, -235.597, 105.047), (15.7, -7.518, -141.666, 17.848), (15.7, 13.472, -178.011, 29.422), (15.6, 35.366, -230.545, 69.38), (15.6, 59.782, -321.744, 122.034)]
[(15.8, -7.509, -142.419, 17.993), (15.9, 97.498, -94.898, 151.443), (16.0, 139.322, -120.113, 137.749), (16.0, 203.677, -150.039, 94.15), (15.8, 39.211, -93.046, 98.403), (16.0, 64.176, -118.017, 92.163), (16.1, 94.552, -147.448, 67.332), (15.9, 135.15, -185.725, 74.679), (15.9, 15.259, -115.948, 64.724), (16.0, 37.255, -144.909, 54.772), (15.9, 61.899, -182.254, 30.989), (15.8, 91.676, -236.92, 105.218), (15.6, -7.509, -142.419, 17.993), (15.7, 13.464, -178.883, 29.419), (15.5, 35.317, -231.646, 69.468), (15.6, 59.658, -323.432, 122.215)]
